review,rating,label
Selalu kalah ama bot calo,1,negatif
PAS WAR TIKET LEMOT BNGT UDH HMPIR 20 MNT MASIH EROR.,3,netral
busuk sering terjadi transaksi tinggi,1,negatif
Makasih udah ngasih tiket urgent,5,positif
"gk jelas anj, ngelag terus",1,negatif
ok,5,positif
sangat bagus,5,positif
"sebel amaaat, setiap buka aplikasi harus update teroooos, maless",4,positif
recommended,5,positif
semoga KAU selalu yg terbaik,5,positif
"aplikasi apaan ini. gua isi saldo lewat BCA, duit udh ketarik tapi saldo di kartu belum nambah-nambah",1,negatif
sangat membantu pulang pergi kerja - rumah...,5,positif
sangat membantu untuk pembayaran kereta api 🔥,5,positif
apk sampah,1,negatif
sangat comfortable,5,positif
"tolong dong untuk proses refund pengembalian dana y kaya aplikasi treveloka dan yg lain, ketika refund itu ga nunggu 7 hari, langsung masuk ke rekening, tolong perbaiki lagi sistem y dari tgl 24 refund, sampe skrg tgl 30, dana belum masuk juga ke rekening saya",3,netral
Bisa beli online dan hanya boarding pass saja,5,positif
ok,4,positif
mau liat riwayat transaksi tidak bisa . padahal mau klaim buat perjalanan dinas sangat di sayangkan sekali . apk sekelas KAI kok begini,1,negatif
agak sayang pembatalan tiket hanya bisa dilakukan pada nama penumpang yang juga memiliki akun yang sedang digunakan,4,positif
"Unduh aplikasi ini hanya bila anda termasuk sebagai penumpang. Apabila anda hanya unduh untuk membeli tiket orang lain, anda tidak akan dapat melakukan perubahan jadwal maupun pembatalan apapun. Anda akan tetap harus melakukannya di loket (stasiun) terdekat. Dan pembatalan anda tetap kena charge 25% dari harga tiket walaupun anda sudah membeli asuransi jaminan ""no cancelation/reschedule fee"".",1,negatif
underrate buat login karna kadaluarsa sandi pun lupa....... tak bisa login buat akun pun sama abis 3 ndk paham aku,1,negatif
"masukan aja buat KAI perbaiki sistem nya, pesan tiket sering gangguan, dana sudah terpotong tp tiket tidak muncul, pengembalian dana harus hubungi cs itu pun dana tidak langsung kembali, tolong di permudah dan kurangi error nya terima kasih",3,netral
sekarang aplikasinya sering error buat buka Commuter Line Jabodetabek!,1,negatif
maksih loh kai memudahkan kami yang mau naik kereta sama pelayanannya bagus makasih yah,5,positif
okokok,5,positif
mantap,5,positif
"buruk, aplikasi lambat",1,negatif
mau bikin akun konfirmasi sandi ga bisa bisa apk cacat,1,negatif
mengecewakan sekali top up di kai pay belum dibuat beli tiket tiba² saldonya terus berkurang padahal gk dibuat beli apa 2 jangan maling dong ini mau beli tiket malah saldonya gk cukup,1,negatif
mantap,5,positif
"sering terjadi gangguan, padahal mau beli tiket tapi gk bisa²",1,negatif
pakai aplikasi tidak bikin mudah malah tambah susah di bagian pembayaran... aplikasi sampah...,1,negatif
gak tau mau komen apa🗿,5,positif
Aplikasi ini sangat membantu dalam proses pemesanan tiket.Bagus sekali.,5,positif
masih sering nge-hang.,3,netral
ok,5,positif
bagus,5,positif
"simpel, mudah dan cepat",5,positif
verivikasi gagal terus padahal email dll sudah sesuai. kode otp juga sudah sesuai tapi gak bisa verivikasi. sudah dicoba berulang kali tetep gak bisa.,2,negatif
mantul,5,positif
"gak bisa masuk Ke akun, susah login.",2,negatif
"pemesanan selalu waktu pemesanan sudah habis, saya sudah isi secepat2nya selalu notif begitu berulang2 bagaimana ini?",1,negatif
bagus,5,positif
cepat tepat,5,positif
apik,5,positif
layanan bagus sekali sesuai cepat,5,positif
"beli 4 tiket commuter line, yang 3 dinyatakan hangus oleh petugas di stasiun balapan solo kasih lihat ke saya peraturan nya",1,negatif
"udah hari ke 7, belum juga balik refund nya, bikin estimasi ke 1 - 3, biar lebih cepet atau ganti estimasi 30 hari kerja biar makin lama, nyusahin aja.",1,negatif
"Untuk pembatalan tiket, supaya diperbaiki. Contoh: Saya pesan untuk keluarga sendiri, tapi begitu ada keluarga yg tidak jadi berangkat, ternyata sangat sulit untuk dibatalkan/ dikembalikan dananya ke saya.",5,positif
susah daftar member basic.,2,negatif
"bikin emosii lemotnya minta ampunnn,gak cocok buat orng yang buru"" mo jatingan baik"" aja juga ttp lemot ngfreez ampunnnn!",3,netral
masih agak lama buat refresh saldo kai pay,3,netral
kurang fast respon aplikasi nya,3,netral
baik,4,positif
terima kasih atas pelayanan nya,5,positif
"aplikasi busuk ... muter2 ke ke member basic az. kirim notifikasi ke email, gak dikirim kirim",1,negatif
males lah .. abis mulu,1,negatif
"Secara umum sudah bagus, hanya saja perlu ditambahkan opsi pembayaran menggunakan e-money seperti dana, dan gopay",1,negatif
Layanan prima,5,positif
good,5,positif
ok,4,positif
ok,5,positif
sangat buruk pesen dua kursi tempatnya selalu berjauhan..... sangat kecewa,1,negatif
Saya kasih bintang 5 walau jarang berpergian,5,positif
log out otomatis. sudah gak bisa masuk. kagak suport 🤣,1,negatif
selalu puas,5,positif
sangat membantu,5,positif
Aneh aplikasi aneh bug,1,negatif
bagus,5,positif
aplikasi gak bermutu..metode pembayaran yang jelas lah..kalau mau masarin produk mu itu yg bener jng sembarangan..hampir semua bumn di indonesia kaya gini gak jelas,1,negatif
"apa sih ini mau pesen railfoood tiba tiba kluar aplikasi mulu, heran banget",3,netral
sangat membantu,5,positif
sangat baik,5,positif
"sangat mudah dalam pelaksanaanya, quick respone",5,positif
access KAI mempermudah pembelian tiket kereta api mau kereta jarak jauh,5,positif
gak tau lagi dah pakai 3 akun email pada gak bisa semua buat upgrade dan beli tiket 🙄,1,negatif
pelayanan sangat bagus cepet cocok lah untuk memberikan bintang 5,5,positif
Aplikasi bagus,5,positif
"apk nya bagus. tp kok sering update ya, jd susah harus punya penyimpanan lebih terus.... pliss jgn dibuat ribet",4,positif
Sudah 2x top up kai pay via mbanking selalu delay duh. tolong diperbaiki,2,negatif
oke,4,positif
👍❤️,5,positif
"saya tidak bisa melakukan pesanan di tiket KAI apa sebabnya ya? katanya belum menjadi member basic, saya kurang paham maksudnya apa",3,netral
"kenapa pas cari tiket selalu ada keterangan Ups jadwal tidak ditemukan padahal di HP lain bisa, aplikasi udh saya uninstal n saya instal lgi tpi pas cari tiket yg keluar ttp sama,, pdhl saya sering beli tiket lewat aplikasi ini, nanti klo aplikasinya udh normal lagi saya ubah bintangnya..",1,negatif
Gooddd,5,positif
lebih mudah dan cepat pesan tiket melalui Access by KAI,5,positif
ok,4,positif
"praktis, mantappp",5,positif
okee memudahkan dalam memesan,5,positif
good pay,5,positif
"bagus, sangat membantu",5,positif
potong top up kakean,4,positif
APLIKASI BURUK ! UDH D TUNGGU SEJAK PKL 00.00 TETAPI NO SEAT AVAILABLE TERUS. BEGITU CEK TIKET UDAH HABIS !!! GA ADA GITU SOLUSI DARI KAI ?,1,negatif
puas,5,positif
bagus,5,positif
ok,5,positif
ok,5,positif
sangat membantu dan memudahkan,5,positif
aplikasi bagus cuma pembayaran ny GK jelas. masak sdh TF tiket tidak ada .minta refund tapi proses lama,1,negatif
Servis yg baik. Terimakasih,5,positif
okey,5,positif
"harusnya dimanapun beli tiket muncul d aplikasi kai aces,,,sy beli melalui shope tp tiket sy kok gak muncul ..promo srg tdk terinfo,,hrs nya d info agar semua masyarakat bisa mrasakan promo yg dlaksanakan...",3,netral
"topup kena 3 ribu.mulu, ga ada pemberitahuan nya",1,negatif
aplikasinya ok,5,positif
Sangat simpel serta memberikan banyak kemudahan ...,5,positif
gampang di gunakan,5,positif
sangat membantu,5,positif
ok,5,positif
good,5,positif
menguntungkan bagibumat manusia di seluruh infonesia,5,positif
mantap. tidak ribet.,5,positif
mantap nyaman perjalanan pake kereta,5,positif
Topup nya lama banget KAI PAY nya bikin jengkel... mending kerjasama juga dengan gopay biar enak... buang aja KAI PAY KE LAUT,3,netral
"masa dibatasi 6 booking perhari? mana booking annya juga error jadi gak bisa booking cuma udah kena limit 6x, klo berhasil dihitung, masa yang gagalnjuga dihitung. apps aneh bayar pake wr gak bisa di-show qrnya gimana mau bayar?",1,negatif
membuatnyamanan dalam perjalanan,5,positif
mantul,5,positif
masih perlu banyak perbaikan untuk telfon informasi pada pusat bantuan masih tidak bisa saya sudah 3x telfon tapi tidak di jawab oleh operator dan operator mengulangi pertanyaan yang sama seolah olah tidak ada respon,3,netral
"sangat mudah, terima masih",5,positif
bagus kok,5,positif
mudah dan siple,5,positif
ke apa tidak bisa hubgkan ewallet. tertera pengguna diblockir,4,positif
Bagus,5,positif
bagus,5,positif
baik,5,positif
"masuk pake no telp, pas mencet lupa kata sandi fail mulu, trus daftar ulang pake email eh pas udah bikin kata sandi no respon padahal data sama wifi kemceng. aduhai melelahkan.",1,negatif
mantabs,5,positif
good,5,positif
saya kasih bintang 3 aja laya soal nya masukin kata sandi nya udh bnr tapi pas mau lanjut kok gak bisa tolong dong perbaiki hah,3,netral
nice,4,positif
ko akun saya ngak bisa membatalkan Tiket ya?,1,negatif
simpel dan cepat bisa pilih td selama masih tersedia,5,positif
sangat membantu sekali,5,positif
Jossjiss,5,positif
ok,5,positif
Sudah pernah ke member basic. mau login lagi karena lupa sandi tapi pas di pencet lupa sandi proses selalu tidak bisa.,1,negatif
"PAKEK SHOPEYE GAK BISA, TOLONG DI PERBAIKI",2,negatif
sulit banget buat payment,1,negatif
"apl jelek, saldo udah kepotong tiket ga muncul anjir",1,negatif
ok,5,positif
terimakasih,5,positif
toppp,5,positif
top,5,positif
Akses dr aplikasi KAI ke OVO Sulit,5,positif
sangat mudah mencari tiket kereta melalui KAI Access,5,positif
"cacat, banyak penipuan berkedok gestun tiket.",1,negatif
mau daftar member basic aja susahnya minta ampun,1,negatif
"aplikasi lagi udh ditop up saldo ya ga muncul muncul lama bangtt, ga bangt dehhh klo lagi buru buru saldo blm muncul di aplikasi",1,negatif
"mantap ,mudah dan cepet beli tiket KA",5,positif
agak lemot,3,netral
keren,5,positif
error terus,1,negatif
Good,5,positif
top up saldo KAIpay lama banget masuknya,4,positif
sangat puas dengan pelayanannya,5,positif
juoss,5,positif
bagus,5,positif
baik,5,positif
ketika ada situasi dan kondisi di lapangan tentang demo dan aktifitas di lapangan lumpuh di jalan. KAI tidak membantu untuk memberi solusi dan tidak menerima alasan apapun. BAD SOLUSI DAN PELAYANAN !,1,negatif
Alhamdulillah trimakasih,5,positif
pelayanan bagus & tepat waktu,5,positif
bagusss,5,positif
mntap,5,positif
Apk ga jls mana ga ada opsi ubah jadwal,1,negatif
ok,5,positif
jelek diribetkan dengan daftarnya taiii,1,negatif
aneh aplikasiny ada bug gajelas,2,negatif
ok pelayanan,4,positif
baguss menbantu,4,positif
"tiap mau pake apk kai error terus kenapa, kalo bisa offline nya dioperasikan lagi kalo masih sering error apk nya",1,negatif
josss,5,positif
aplikasi baru gak bisa pake Qris..,5,positif
"friendly user, good,service oke",5,positif
mantab kali asli enak ramah tamah lingkungan pokonya deh,5,positif
puas dengan menggunakan layanan ini,4,positif
praktis,5,positif
Aplikasi cacat !!! mau untung aja ga mau memperbaiki pelayanan 👎,1,negatif
ok mantap,5,positif
sulit bikin sandi kai acces,5,positif
membantu pelanggan menggunakan kereta api,5,positif
"mudah digunakan dan banyak layanan,",5,positif
app sangat membantu,5,positif
mantabbb,5,positif
"aplikasinya bermasalah mau bikin akun repot bngt malah haus upgrade ke member besic biar bisa belinya atu boking , gga jelas",1,negatif
"apa sih ini, bikin password aja udh ada aja bug nya, klik buat akun aja malah stuck disitu aja",1,negatif
"tolong kai ini gimana ko akun aku tiba"" ilang udah pesen tiket jugaa padahal untuk hari besok, aku naikan ratingnya kalo dah bener",2,negatif
menyenangkn skali..,5,positif
ok mantap,5,positif
lebih nyaman dan tepat waktu,4,positif
sangat bagus,5,positif
paraahh ini aplikasi perubahan jadwal dari harga mahal ke harga murah malah sisa dana dari potongannya gak di kembalikan di rekening kita ..giliran perubahan jadwal dari harha murah ke mahal suruh bayar cas nya ..rugiii bangett anjay,1,negatif
jossss,5,positif
jelek gak bisa masuk,1,negatif
puas,5,positif
mudah dan cepat,5,positif
Mantab,5,positif
baik,5,positif
pembatalan gagal di no rekening,2,negatif
bagus..,5,positif
bagus,5,positif
bagus mudah digunakan,5,positif
mantap,5,positif
Sangat buruk.. saya sudah bayar pakai QRIS tapi tiket tidak muncul. Sudah komplain lewat IG dan stasiun terdekat gak ada respon. Mencoba gak langsung bayar saya scrinsot dulu barcode nya masih gak muncul tiketnya gak ada tulisan menunggu pembayaran.. terus gimana apa gak boleh pesen tiket. Geram sekali saya,1,negatif
eror mulu deh heran,1,negatif
sangat puas,4,positif
oke baik,4,positif
makin lama makin mantul. sangat mudah dan simpel,5,positif
"Ribet, isi saldo kaspro tidak real time",1,negatif
"terima kasih KAI, sangat memudahkan sekali",5,positif
mantap,5,positif
mantap,5,positif
"Apk terasa berat, dan susah untuk login",1,negatif
lu update mulu napa siii,5,positif
good,4,positif
bagus,5,positif
"sering ada pop up promo yang mengganggu transaksi, pop up nya telat maksudnya, jadi semisal di awal gpp, ini lagi milih tanggal ada pop op ucapan atau promo, kan ganggu",4,positif
ok..........,4,positif
Sangat Mempermudah Mobilitas dan ada diskon 20% untuk penumpang lansia,5,positif
cepat tepat,5,positif
good job KAI,5,positif
"KAI sangat bagus pelayanannnya, trimakasih",5,positif
aplikasi y sering banget harus di upgrade tapi cukup membantu membeli tiket kereta dan tau kapan dan jam berapa jadwal kereta pesen tiket tinggal klik tidak usah harus Dateng ke stasiun lagi,4,positif
ok,5,positif
mantap,5,positif
sangat membantu...,5,positif
Luar Biasa Kemudahan dan Nyaman,5,positif
ok,4,positif
Aplikasinya satsetwatwet,5,positif
Aplikasi yang sangat membantu Mudah dipakai,5,positif
PT KAI semangkin ok dalam prosesnya pembelian Tix sangat membantu Client pengguna jasa transportasi Darat khususnya Kereta Api. Bravo. KAI serta versi good dlama.kenersihan dan tepat waktu .. pertahan kan. KAI INDONESIA MAJU 🇲🇨🇲🇨🇲🇨👍👍👍,5,positif
agak lemot tapi masih oke,4,positif
ok,5,positif
"Pesan air minum dari jam 6 pagi sampai jam 8 tidak datang"" padahal sudah terbayar lewat qris, di aplikasi malah tidak kebaca aplikasinya sering eror gajelas",1,negatif
bad bad bad,1,negatif
Mantap Pesenan Tiket Kereta lewati Apk Access By KAI,5,positif
"tidak recommended, perlu di tingkat kan lagi, lemot loading terus nunggu jangan beli tiket pake aplikasi ini",1,negatif
"sue mau batalin aja ribet banget, harus pake no rekening atas nama di tiket sedangkan yg punya tiket GK ada rekening,karena beli nya di aku, sebagai konter kecil yg jual tiket jg rugi banget ini mh",1,negatif
good,4,positif
"Bolak balik naik kereta Jakarta Kutoarjo PP, hari ini ada sedikit trouble lampu dan AC mati sebentar, langsung dapat kompensasi tiket kembali 50%. mantap, mantap, mantap",5,positif
"batas penambahan penumpang saat memesan hanya sampai 4 tidak bisa lebih, bagaiman jika memesan tiket untuk 5orang atau lebih?",5,positif
"pada awal pemakaian, saya senang sekali. karena dimana saja kapan saja bisa pesan tiket kereta. tapi hari ini, tadi pagi, luar biasa. server is too busy. tidak ada tiket online yang sudah saya beli ada di daftar my trip. biasanya para penglaju kerja membeli tiket untuk waktu seminggu penuh. solusi kejadian ini pun dirasakan sangat lambat...",1,negatif
sangat membantu perjalanan,5,positif
kai semakin ok,5,positif
TDK bisa masukin password ktl,1,negatif
revolusioner,5,positif
"sangat mudah dipahami, lain kali semoga biaya pembatalan dan rubah jadwal kedepannya lebih kecil",5,positif
aplikasi nya sudah saya daftar saya tekan ke profil tidak bisa masuk ke apknya,1,negatif
"kenapa si pas mau mesen tiket, malah jadwal ga ditemukan",1,negatif
pengalaman saya menggunakan KAI acces saya pesan tiket dari senen ke Indramayu namun saya ketinggalan kereta tapi tidak dapat pengembalian dana 200k melayang inilah negara kita,1,negatif
good pisan,4,positif
افيك مانتاف,5,positif
memuaskan,5,positif
aplikasi yg sangat sangat ribet,1,negatif
joooos,5,positif
baik,5,positif
sukses selalu semakin maju kai,4,positif
"APLIKASI SEMAKIN GK JELAS, SAYA BAYAR TIKET 155K KERTAJAYA 219, UDH BAYAR TIKET NGGAK TERBIT!!! edit 1: akhirnya direfund abis dibilang mau diviralkan, setelah 2 minggu proses belibet edit 2: sekali lagi hal yg sama di tanggal 22 agustus 2025. blm ada respon udh di chat",1,negatif
"Hang berkali kali, mulai saat mo pesan tiket setelah isi data tp ga bs lanjut. terpaksa uninstal, br bs lanjut ke pembayaran dipembayaran isi data kartu debit yg mo digunakan. setelah input ga bs lanjut. terpaksa unintal lg coba byr pake qris tp loading ga selesai-selesai cb ulang lg dr awal pas masukin password salah lgsg kena blok 1 jam KOCAK KAI ACCESS !!!!!!",1,negatif
kenapa KA Lokal tiketnya gabisa di refundd🙃🙃🙃🙃🙃 tolong di update lagi dong apk nya...,1,negatif
"aplikasi berhenti setiap buka menu Whoosh, aplikasi baru aja diupdate.",1,negatif
sangat bagus,5,positif
excellent,5,positif
Prefer pembayaran pake qris sih hehe,5,positif
"ini kenapa aku mau mau login akun lama malah gak bisa dan katanya sandi salah padahal gak pernah ganti sandi, mohon bantuannya secepatnya Access KAI urgent!",3,netral
aplikasi banyak yg gk fungsi.. pembatalan dr aplikasi ja.. masukkan no rek gk kelar2 ..bikin ribet,1,negatif
isi saldo kapsro di potong.buset. mana lama bgt .dah sejam nih.tlg perbaikan nya,1,negatif
"Pengalaman saya terakhir naik kereta api adalah saat saya bersama isteri bepergian ke Bekasi dari Stasiun Tawang Semarang dengan Kereta Argo Merbabu. Kami berangkat pukul: 14.00 dan sampai Stasiun Bekasi pukul: 20.00. Secara umum situasi, kondisi, dan pelayanan dari PT KAI sangat baik. Hanya ada satu hal yang terasa janggal, yakni tidak adanya pemberian konsumsi (minuman dan Snack). Padahal, pada masa sebelumnya, penumpang diberi konsumsi.",5,positif
sudah bagus cuman tolong tambahin gopay supaya makin mudah dan untuk ovo mentautkannya susah sekali,3,netral
Ok,5,positif
bagus,5,positif
banyak errornya,1,negatif
memudahkan pesan tiket kereta api,5,positif
lebih mudah beli tiket untuk bepergian,4,positif
bagus pelayanannya,5,positif
ok banget,5,positif
bagus,4,positif
sangat bagusss,5,positif
sangat bgus,5,positif
aplikasi jelek pembayaran suka error,1,negatif
sudah bagus aplikasinya,5,positif
Semoga Prameks stasiun kebumen ke Jogja segera beroperasi,5,positif
tolong untuk rute perjalanannya klo bisa dimunculkan lngsung,5,positif
mantap,5,positif
proses verifikasi apakah selama ini? kode otp tak kunjung dikirimkan,2,negatif
"kalau memang boarding pas untuk bayi hanya bisa dipakai maksimal usia bayi 3th 0 bln 0 hari, harusnya usia lebih dari itu tidak bisa diinput agar tidak memberikan harapan palsu, sudah dpet boarding pass ehh ketika mau berangkat gak bisa, harus beli tiket, tp percuma beli tiket kursinya juga gak dipake.",1,negatif
layanan yang bagus,5,positif
bagus,5,positif
ini apk Kai access memang lagi error ya? kok mau login tidak bisa,3,netral
"pesan tiket kereta skrg sangat mudah, cepat, bs pilih kursi tdk ribet cukup dr hp, via aplikasi Access by KAI",5,positif
akses mudah,5,positif
Good,5,positif
bagus praktis,5,positif
jos gandos mantap,5,positif
Sejak ganti jadwal keberangkatan baru 2025. Naik pandalungan naik dari cepu ke surabaya sering telat. Pernah Kereta telat hingga 25menit. PAYAH. Tiket mahal kereta lemot. Sudah 3x kayak gini. Masak sih buat jadwal aja gak bisa,1,negatif
"biaya admin gede, korupsi, top up nya lama",1,negatif
sangat cepat layanannya,5,positif
alhamdulillah sudah bisa,5,positif
saya sentang naik kereta api,5,positif
mantap,5,positif
pakaian mudah dan sangatlah membantu,5,positif
"Mohon maaf,saya mau tanya,saya kn ada pembatalan tiket,tp udh 24 jam dana saya blm masuk2 ke rekening knpa ya.?",5,positif
MAU BELI TIKET GA KEBAGIAN TERUS MEMANG SIH MURAH MASA LIMITED EDITION NIAT JUAL KGA SIH!,1,negatif
"sudah bagus, hanya yg perlu di tingkatkan, saat top up agar bisa lebih cepat uangnya masuk tq",4,positif
"untuk lansia bila tidak mendapat kursi dan duduk di ruang restorasi, sebisa mungkin petugas tidak mengusirnya, paling tidak diarahkan ke gerbong mana yang bisa ditempati",4,positif
"mempersulit hidup, aplikasi sering error",1,negatif
bagus xixi,5,positif
jelekk. update an baru malah tambah bingung bukannya mempermudah malah makin susah tujuan baik biar gk ketinggalan teknologi tp kalo malah bikin ribet buat apa. balikin versi lama aja,5,positif
"RIBET RESET PIN HARUS DI WEBSITE KAI ACCES TAPI WEB NYA GABISA,ATURAN CUKUP KODE OTP SAJA",1,negatif
baik,5,positif
gabisa apa sehari ga bermasalah!,1,negatif
mantap aplikasinya,5,positif
wow,5,positif
"tolong diperbarui untuk stasiun2 yang belum ada di aplikasi, contoh kereta bias belum ada dari stasiun Caruban dan palur, terimakasih",5,positif
kepada yth pt.KAI untuk menyediakan fitur refund karena barangkali ada yang gak jadi untuk melakukan perjalanan menggunakan kereta untuk selebih nya fitur didalam aplikasi ini sudah bagus gg lah pokok nya,5,positif
"waduh padahal appnya seharuanya praktis, malah jadi jelek bgt gara2 stuck di aktivasi member basic. udah ulang2 sampe masukin kode OTP, tapi ga jadi2 member basicnya",2,negatif
"aplikasi yg sangat dibutuhkan tapi menjengkelkan, kadang mau iseng² atau butuh lihat qr tiket, aplikasi tiba² log out sendiri. ini gk sekali tapi hampir setiap hari. Tolong pihak developer segera perbaiki masalah ini, klo begini trs malah ujung²nya bikin repot user.",3,netral
ok,4,positif
bagus,5,positif
"Mudah, Cepat, dan Aman",5,positif
keren memudahkan maju terus kereta api,5,positif
"kena modus penipuan, gimana bisa saya yg beli tiket, mbelikan org, eh di cancel sm orgnya, masuk di rekeningmya dana refundnya. aneh banget",1,negatif
Bagus,5,positif
"aplikasi nya ribet, login GK bisa masuk terus gimana coba, mana penting banget, gk kayak dulu enak, tinggal pesen bayar selesai, skrng ribet login aja gabisa, login nya yg bermasalah, udh coba 2 akun tetap gak bisa.",1,negatif
gampang bngt bagus,5,positif
oke,5,positif
"Pengaduan karena lupa kata sandi di email lama dan tidak bisa membukanya langsung di tangani tidak sampai 24 jam, terima kasih sudah merespon dan membantu saya, semoga semuanya diberi keberkahan.",5,positif
Ok dan praktis,5,positif
"Data hilang, pas data diisi ulang email eror terus menerus waktu mau bikin akun baru karena akun yang lama eror ternyata gabisa daftar, ketika mau ngisi kode otp kembali ke home sendiri",1,negatif
pembayaran pakai kaipay dipemberitahuan gagal tapi saldo kepotong dan di cek diriwayatpun gaada ..,1,negatif
hebat,5,positif
siip,5,positif
aplikasi sampah,1,negatif
cukup mengerti,4,positif
payah untuk sekarang gak bisa masuk klo gak niat buat aplikasi mendingan gak usah pakai aplikasi klo seperti ini menyusahkan org aja.,1,negatif
cepat pelayanan nya,5,positif
Di update berkali2 tetap aja bermasalah. cuma tampilannya agak mendingan user friendly,2,negatif
Oke,5,positif
"bikin aplikasi lebih berat ketimbang shopee apacoba. optimalisasi lagi aja deh g ush sok animasi kece dll. w buka railfood crash sendiri. kadang juga crash absurd banget lagi dibutuhin pula. udh reinstall udh restart hp , ni aplikasi emg g dijaga aja.",2,negatif
saldo sudah terpotong tp tiket tidak masuk,1,negatif
MINTA UPDATE MULU TAPI 0 PELAYANANNYA Abis diupdate bukannya lebih baik malah lebih buruk gak bisa mesen tiket samsek payah sekelas apk bumn CACAD,1,negatif
"terlalu sering update dan error, pernah sampe ketinggalan kareta karna aplikasinya error padahal lagi buru buru huftt...",4,positif
ok,4,positif
ok,5,positif
rusak nih aplikasi🙃 pesen tiket pembayaran qris tapi tiket nya ga ada cek mutasi mbanking duitnya udah kepotong😫,1,negatif
terbaik,5,positif
mending co branding sama e wallet lain,3,netral
"batasan booking ga sesuai ketentuan di aplikasi, sampai sekarang masih seperti itu, belum ada perubahan. sebagai pengguna kecewa ini. gada improvement.",1,negatif
"pelayanan jelek. saya topup KAIpay dari tanggal 13 sampe sekarang belum masuk juga saldonya. udah complain wa, Ig, email. gada kelanjutan nya. bilang uang di kirim dalam 15 menit ini udah 6 hari kek mana?",1,negatif
bagus,5,positif
easy,5,positif
pelayanannya sangat baik,5,positif
"proses sangat lancar, smoga pengemnalian jg lancar",5,positif
"berapa kali saya coba buat akun baru dan ngubah akun nya ke basic premium tapi selalu ber masalag di email, pdahal email blm pernah dipakai utk daftar ini menpersulit bgt sih",1,negatif
"sistem coba dongg di rubah kaya KRL di jakarta, lebih ebak",2,negatif
kadang ada error tiba tiba tapi overall udah oke banget dan akses kegunaan apk nya juga tergolong mudah,5,positif
Good,5,positif
buat akun aja susah mau bikin pasword akun udah sesuai intruksi malah gak bisa terdaftar pakai 2 email beda juga sama,5,positif
mantaapp 👍,5,positif
sangat membantu sekali pemesanan via online,5,positif
"tiket krl nya ga langsung muncul di aplikasi saat mau di scan jadi makin lama bgt, bahkan nunggu lebih dari 30 menit ga nongol2 alhasil beli tiket krl di aplikasi lain, ini aplikasi produk pemerintah bukannya mempermudah rakyat malah mempersulit rakyat hmmm. korupsi terusss",1,negatif
habis upgrade malah g bisa dibuka alias ngebug,1,negatif
joooossss,5,positif
the best,5,positif
"Loding lama gagal terus, jeda pembayaran cuma 1 menit. gak keburu bayar udah gagal. gk baik ini",2,negatif
min maaf skrg klo mau beli tiket ka lokal gak bisa milih kursi y malah ada tulisan tidak mendapatkan kursi terus sampe jam perjalanan terakhir jga,3,netral
"ribet, berkali kali gagal login, sudah login ribet lagi bikin member lah abis bikin malah logout dan gabisa login",1,negatif
kenapa daptar nya susah ga seperti akun dana ya,5,positif
Mantap,5,positif
praktis jossssgandosssss,5,positif
sangat bermanfa'at,5,positif
"Saya sudah pesan dan membayar tiket akan tetapi pemesanan dibatalkan oleh sistem, sementara uang sudah dibayar, saya kirim pesan melalui whatsapp dan email tidak ada jawaban sama sekali, jumlah uangnya memang tidak seberapa, tapi tolong TANGGUNGJAWABNYA!",1,negatif
"tiba tiba saldo nya hilang gitu kenapa ya, padahal akun nya masih ada saldo nya doang yang hilang",3,netral
"KAI acces sangat membantu tapi.saat saya naik.kereta menoreh 15 agustus 25 brebes jakarta, kursinya sangat sempit melebihi metromini, u/ tiket 250an harusnya lebih baik.",3,netral
saat beli tiket di app...pas mau bayar di Alfa atau Indomart...kenapa susah log in...bahkan aplikasi KAI tidak merespon???,1,negatif
pesan tiket bayar pakai kai pay sudah ada notif tiket gagal di pesan dan blm ada boarding pas lalu mesan tiket lgi berhasil tpi aneh kepotong nya jadi 2 tiket pedahal yang pertama sudah jelas tiket gagal,3,netral
"commuter line arah Kutoarjo - jogja sering telat, capek coy",1,negatif
"teman sy mau psan kereta, dwnld lah acc bykai, ketika aplnya dibuka DIMINTA UNTUK UPDATE,PDHL APL SUDAH PALING UPDATE, sy cb membantu, sy dwnld acc by kai di hp saya dan bisa... lancar jaya tanpa loading² ga jelas. lalu teman saya mencoba dwnld di hp bapa+ibunya(KELUHANNYA SM DIMINTA UNTUK UPDATE),saya beli hp ini blm ada 2 tahun, ditahun 2025 ini,hp teman sy serta bapa ibunya, bisa dibilang hp sudah berumur, APAKAH IYA ITU MEMPENGARUHI??? sempat konsul ke cs, jwbnya pesan lewat traveloka sj",1,negatif
Saldo saya terpotong saat membeli tiket KRL tapi QR CODE KRL tidak muncul,1,negatif
"registrasi gk bisa terus, hadeh",1,negatif
top up ga masuk,1,negatif
"sangat buruk, tidak bisa membatalkan tiket melalui aplikasi jika salah satu daftar penumpang tidak memiliki akun dan hanya bisa lewat loket masalahnya tidak semua calon penumpang punya hp dan melek teknologi, dan stasiun juga bisa jauh dari lokasi tinggal seharusnya disistem dan proses bisnisnya bisa membatalkan tiket dari yang memesan saja sistem dan bisnisnya masih jelek",1,negatif
"sering error ui nya ribet, contoh lah apk yg sebelah",1,negatif
aplikasi susah digunakan untuk login membeli tiket perlu perbaruhi menjadi premium setelah diperbarui tidak bisa di akses tanda nya salah terusssss,1,negatif
Lebih mudah pesen tiket di online,5,positif
